,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Tissue,cell_type
2,logFC,Allograft Rejection,0.5201880904812586,1.8690359425459906,0.0014534883720930232,0.08746125669202592,0.088,12/65,12.82%,PTPRC;ETS1;CD74;HLA-DRA;PRKCG;ELF4;JAK2;HLA-E;BRCA1;IFNGR2;UBE2D1;TAP2,Colon,Transit amplifying cell
3,logFC,Myc Targets V1,-0.3789779235315068,-1.8514981949484606,0.001,0.004135079255685735,0.01,97/195,32.20%,CDC20;KPNA2;HDGF;RRP9;RAN;PWP1;MRPS18B;HPRT1;MRPL9;CCT5;CCNA2;GOT2;AIMP2;PSMC4;PHB2;BUB3;SNRPA1;PSMC6;EIF1AX;PTGES3;NME1;PSMD1;C1QBP;NHP2;NOP16;HNRNPA1;DDX18;ABCE1;STARD7;PSMD14;ERH;MAD2L1;CCT4;CCT2;HSPE1;SRSF3;SNRPD1;SSBP1;CYC1;CCT3;DDX21;HSPD1;SRPK1;IMPDH2;SNRPD3;H2AZ1;PRPF31;SERBP1;EIF3B;NOP56;ODC1;PPIA;TXNL4A;PSMD7;HSP90AB1;SLC25A3;TCP1;PSMA4;PA2G4;PRDX3;SF3B3;SET;VDAC3;COPS5;GNL3;PSMA2;KARS1;LSM7;HDAC2;ILF2;GSPT1;G3BP1;PSMD8;VDAC1;SRSF1;SNRPD2;CCT7;HNRNPA3;COX5A;ORC2;RSL1D1;SYNCRIP;YWHAE;GLO1;PSMB2;EIF4H;RPLP0;HNRNPU;TOMM70;PSMA7;HNRNPA2B1;APEX1;SNRPB2;RPS3;SNRPG;TUFM;SRSF2,Colon,Transit amplifying cell
4,logFC,Notch Signaling,-0.5299162902706565,-1.6757954596571745,0.007371007371007371,0.021709166092350105,0.065,10/21,21.44%,SAP30;NOTCH1;ARRB1;APH1A;DTX4;NOTCH2;DTX2;PSENEN;LFNG;FZD5,Colon,Transit amplifying cell
5,logFC,UV Response Dn,0.43096352475563626,1.6151062984978888,0.009985734664764621,0.293491124260355,0.43,43/94,28.81%,NR3C1;ATXN1;ATP2B4;DLC1;CELF2;RUNX1;SMAD7;TGFBR2;CITED2;FHL2;PRDM2;NEK7;KCNMA1;ZMIZ1;RASA2;PTPN21;PEX14;MIOS;WDR37;LTBP1;CDK13;PPARG;BMPR1A;PIK3R3;DYRK1A;TJP1;TENT4A;MGLL;PRKCE;ADD3;TOGARAM1;DUSP1;ARHGEF9;INPP4B;KALRN;PTEN;SCAF8;BCKDHB;ATRX;VAV2;MGMT;SFMBT1;MAP2K5,Colon,Transit amplifying cell
6,logFC,TNF-alpha Signaling via NF-kB,0.3960873954514442,1.5392590056761108,0.014492753623188406,0.32369681600450834,0.621,43/120,24.84%,TNFAIP3;TNFAIP8;SOCS3;MAP3K8;KLF2;DUSP2;MXD1;CD44;GADD45B;NR4A2;RELB;TANK;MCL1;PLAUR;LITAF;KDM6B;CEBPD;SIK1;F2RL1;REL;IFNGR2;IL6ST;BTG1;FOSL1;RNF19B;EHD1;CCNL1;IRF1;JUN;ZFP36;LAMB3;JUNB;BIRC3;B4GALT1;PNRC1;IL18;SQSTM1;PFKFB3;IRS2;RELA;FOSB;DUSP1;HBEGF,Colon,Transit amplifying cell
7,logFC,IL-6/JAK/STAT3 Signaling,0.4762490176743249,1.534009473465957,0.05646359583952452,0.2481825866441251,0.629,14/38,14.07%,IRF9;SOCS3;TNFRSF12A;PTPN1;MAP3K8;CD44;ACVRL1;TNFRSF21;IL10RB;IL17RB;IFNGR2;IL6ST;IRF1;JUN,Colon,Transit amplifying cell
8,logFC,KRAS Signaling Up,0.42095799630964703,1.5039256674530657,0.033946251768033946,0.23461256692025922,0.688,24/71,21.72%,TNFAIP3;ETS1;ST6GAL1;SDCCAG8;ANO1;TSPAN7;RABGAP1L;NIN;ATG10;EPB41L3;PLAUR;PTBP2;AVL9;F2RL1;TSPAN1;MTMR10;ADAM17;GLRX;MAP3K1;BIRC3;CROT;DCBLD2;CBL;EMP1,Colon,Transit amplifying cell
9,logFC,E2F Targets,-0.30878269278248166,-1.4977197662711197,0.001,0.06922122674017918,0.244,54/181,17.94%,CDC20;AURKA;CKS2;CCNB2;KPNA2;DEPDC1;KIF2C;BUB1B;HUS1;NCAPD2;DLGAP5;CDC25B;EXOSC8;TOP2A;HMMR;TMPO;PLK1;RAN;PTTG1;CDK1;MKI67;CDKN3;SPAG5;CDCA3;JPT1;POLE4;UBE2S;LBR;CKS1B;CHEK2;CENPE;TUBG1;HMGB3;ASF1A;RAD21;EED;NME1;POLD1;LMNB1;ANP32E;CCP110;KIF18B;MXD3;MAD2L1;KIF22;ILF3;BIRC5;RACGAP1;PAICS;NAA38;HMGB2;SNRPB;H2AZ1;CIT,Colon,Transit amplifying cell
10,logFC,Myogenesis,0.4307814417911009,1.485802586452117,0.05718475073313783,0.22060674368366676,0.734,15/61,12.04%,MEF2C;CFD;EPHB3;PDE4DIP;GADD45B;MEF2A;VIPR1;PLXNB2;SOD3;SORBS1;DAPK2;OCEL1;RB1;ABLIM1;ITGB5,Colon,Transit amplifying cell
11,logFC,heme Metabolism,0.3878649247972144,1.475947766366963,0.024128686327077747,0.20004025278750553,0.754,28/113,19.42%,NR3C1;CA1;TENT5C;SEC14L1;BMP2K;RAP1GAP;ALDH1L1;ENDOD1;GCLM;GCLC;BACH1;NUDT4;NEK7;CDR2;OPTN;MFHAS1;ARL2BP;FBXO34;FOXO3;PDZK1IP1;EPB41;DAAM1;NNT;BNIP3L;YPEL5;RNF19A;GMPS;ELL2,Colon,Transit amplifying cell
12,logFC,Hypoxia,0.3882115994076727,1.4707009248952798,0.03419972640218878,0.1799943646097492,0.765,27/107,17.20%,NR3C1;TNFAIP3;ISG20;ETS1;RORA;GBE1;XPNPEP1;NAGK;PLAC8;PLAUR;CITED2;PPARGC1A;ERRFI1;BCL2;GCNT2;RBPJ;WSB1;HK2;BTG1;FOXO3;JUN;GPC3;CCNG2;ZFP36;BNIP3L;GLRX;MAP3K1,Colon,Transit amplifying cell
13,logFC,Epithelial Mesenchymal Transition,0.4319715279479458,1.4694081184767522,0.05891016200294551,0.1620988697911775,0.77,10/55,7.45%,TNFAIP3;IL32;BASP1;TNFRSF12A;SNTB1;CD44;GADD45B;COPA;CALU;PLAUR,Colon,Transit amplifying cell
14,logFC,Mitotic Spindle,-0.3008912434846124,-1.4643174369447265,0.001,0.07567195037904893,0.305,40/164,16.07%,CNTROB;AURKA;CCNB2;BUB1;PIF1;TUBGCP5;KATNA1;KIF2C;NEK2;NUSAP1;TTK;DLGAP5;TOP2A;KIF20B;CENPF;PXN;PLK1;CDK1;BIN1;CENPJ;TPX2;CEP250;STK38L;KIF15;ECT2;CENPE;INCENP;CDC42EP1;CKAP5;SASS6;CDC42;LMNB1;PRC1;NOTCH2;KIF22;BIRC5;RACGAP1;KIF5B;PCNT;MARCKS,Colon,Transit amplifying cell
15,logFC,Estrogen Response Early,0.37669038045334824,1.4450204408387433,0.04456094364351245,0.1687010425471964,0.819,44/114,24.18%,SLC1A4;SLC24A3;PRSS23;RPS6KA2;INPP5F;ARL3;TFF3;DLC1;AMFR;CD44;ENDOD1;MAST4;RETREG1;JAK2;BCL11B;DEPTOR;FHL2;FKBP5;KDM4B;BCL2;THSD4;IL17RB;ABLIM1;TTC39A;IL6ST;ITPK1;WWC1;GAB2;OVOL2;RAPGEFL1;KAZN;MLPH;TPD52L1;SLC27A2;B4GALT1;SLC7A5;ADCY9;GLA;RBBP8;SNX24;BAG1;ADD3;SLC16A1;TMEM164,Colon,Transit amplifying cell
16,logFC,Interferon Gamma Response,0.38096871283218603,1.4447758745565984,0.052259887005649715,0.15361049207203054,0.819,19/95,13.99%,TNFAIP3;ISG20;HLA-DRB1;IFITM2;CASP4;CD74;IRF9;SOCS3;PTPN1;PML;NOD1;JAK2;AUTS2;PLSCR1;UPP1;PELI1;BTG1;ARL4A;IRF1,Colon,Transit amplifying cell
17,logFC,Complement,0.38270785075630415,1.4365556083238795,0.06639004149377593,0.14809805579036348,0.832,23/96,16.17%,DOCK10;TNFAIP3;CASP4;GNAI2;KLK1;PRKCD;SERPINA1;XPNPEP1;CBLB;LGMN;DYRK2;JAK2;CPQ;DGKH;PLAUR;PLSCR1;ZFPM2;HSPA1A;ANXA5;EHD1;IRF1;LYN;AKAP10,Colon,Transit amplifying cell
18,logFC,Apical Surface,0.5215679580036354,1.4268964718698787,0.11507293354943274,0.14391919717363505,0.848,7/18,23.63%,AKAP7;PLAUR;BRCA1;LYN;B4GALT1;DCBLD2;FLOT2,Colon,Transit amplifying cell
19,logFC,Spermatogenesis,-0.34957419307392074,-1.3957518013263064,0.04697986577181208,0.10703948016146499,0.445,10/56,5.20%,RAD17;AURKA;CCNB2;BUB1;NCAPH;KIF2C;NEK2;TTK;CDK1;CDKN3,Colon,Transit amplifying cell
20,logFC,IL-2/STAT5 Signaling,0.3655286203134441,1.37962459478057,0.07472826086956522,0.17144467254357365,0.91,24/99,16.49%,PRKCH;RORA;ALCAM;MAP3K8;MXD1;RABGAP1L;CD44;GADD45B;AMACR;TNFRSF21;PHTF2;PLPP1;PLSCR1;BCL2;NFKBIZ;PTRH2;HK2;UCK2;SLC1A5;ARL4A;SLC39A8;PLAGL1;ITGAV;CDC6,Colon,Transit amplifying cell
21,logFC,Androgen Response,0.37503756424898493,1.37021875692257,0.08251748251748252,0.16782943552174323,0.921,26/77,21.85%,SEC24D;TNFAIP8;UAP1;IQGAP2;HERC3;NGLY1;DNAJB9;PLPP1;FKBP5;PTK2B;SLC38A2;ELK4;SRF;ZMIZ1;PTPN21;TMPRSS2;SPCS3;ITGAV;CDK6;CDC14B;B4GALT1;UBE2J1;ELL2;STK39;HPGD;B2M,Colon,Transit amplifying cell
22,logFC,Apoptosis,0.3448271191078953,1.317879639433823,0.10526315789473684,0.20473372781065088,0.963,30/105,21.93%,ISG20;CYLD;CASP4;CTH;TNFRSF12A;SC5D;DPYD;MADD;SMAD7;CD44;GADD45B;MCL1;DAP;BRCA1;CREBBP;IRF1;JUN;CASP8;GSN;BNIP3L;NEDD9;BIRC3;XIAP;SLC20A1;IL18;BCL2L1;DNM1L;EMP1;FAS;SQSTM1,Colon,Transit amplifying cell
23,logFC,Fatty Acid Metabolism,-0.28943064421849696,-1.3071799586835702,0.052132701421800945,0.17444865609924193,0.671,37/112,24.92%,ADSL;CRAT;NTHL1;PDHB;ME1;EPHX1;HADH;GRHPR;CBR1;IDH3B;FABP1;ACADVL;ECI2;ACAT2;ACAA2;HMGCS1;ALDH1A1;SERINC1;GLUL;H2AZ1;METAP1;PDHA1;ODC1;HSP90AA1;DLD;SMS;ACAA1;IDH3G;ECHS1;PCBD1;HSD17B10;ACADS;SLC22A5;HSPH1;ACSM3;ERP29;MIF,Colon,Transit amplifying cell
24,logFC,Estrogen Response Late,0.337189208713073,1.3010116587291383,0.09798657718120805,0.20860225747103575,0.973,37/120,21.24%,ISG20;SLC1A4;SLC24A3;PRSS23;RPS6KA2;ARL3;TFF3;ATP2B4;SERPINA1;DUSP2;AMFR;PLXNB1;CD44;JAK2;GALE;FKBP5;BCL2;IL17RB;RABEP1;DNAJC1;STIL;IL6ST;ITPK1;ZFP36;OVOL2;ASS1;CDC6;RAPGEFL1;TPD52L1;SLC27A2;UNC13B;SLC7A5;JAK1;LAMC2;GLA;RBBP8;PTPN6,Colon,Transit amplifying cell
25,logFC,Apical Junction,0.3367452888999057,1.2484229240369442,0.14442916093535077,0.25912776682007455,0.994,3/88,3.32%,PTPRC;GNAI2;TSC1,Colon,Transit amplifying cell
26,logFC,Myc Targets V2,-0.31119844373964406,-1.2099975128418252,0.15249266862170088,0.2813232253618194,0.851,22/50,27.28%,RRP9;PLK1;FARSA;MPHOSPH10;AIMP2;PPAN;WDR43;NOP16;DDX18;HSPE1;MRTO4;HSPD1;NOP56;UTP20;RCL1;TCOF1;PA2G4;NOP2;GNL3;LAS1L;RRP12;PUS1,Colon,Transit amplifying cell
27,logFC,KRAS Signaling Dn,0.3720496944968341,1.1692639634997644,0.22186495176848875,0.36289540419095073,0.999,11/34,17.36%,TENT5C;PTPRJ;MSH5;FGGY;NR4A2;CPEB3;PRKN;HSD11B2;CAMK1D;SIDT1;PDK2,Colon,Transit amplifying cell
28,logFC,Hedgehog Signaling,0.4633784587423292,1.1568181227277219,0.27879799666110183,0.36593970132431675,1.0,6/12,22.45%,PML;NF1;TLE1;CDK6;OPHN1;DPYSL2,Colon,Transit amplifying cell
29,logFC,mTORC1 Signaling,-0.23375855316066885,-1.121614046042438,0.17535545023696683,0.4231426602343212,0.954,53/157,24.36%,SLC37A4;DHCR7;AURKA;BUB1;INSIG1;SERPINH1;RRP9;PNO1;ME1;PLK1;SQLE;HPRT1;STIP1;PSMC4;ACSL3;STARD4;TUBG1;TOMM40;CYP51A1;CCT6A;HMBS;PSMC6;HSPA4;IMMT;TPI1;PSMB5;HMGCR;PSMD14;PITPNB;HMGCS1;SKAP2;HSPE1;HSPD1;ERO1A;PRDX1;GTF2H1;ENO1;CYB5B;QDPR;NUFIP1;YKT6;ATP5MC1;PPIA;PSMA4;PGM1;PSMD13;NUPR1;COPS5;GOT1;DDX39A;LTA4H;NUP205;PDAP1,Colon,Transit amplifying cell
30,logFC,Reactive Oxygen Species Pathway,-0.2875997276150339,-1.0554888106222482,0.32577903682719545,0.5542885784098741,0.986,13/39,21.56%,GLRX2;ATOX1;EGLN2;LAMTOR5;CAT;PRDX1;PTPA;NDUFB4;NDUFS2;STK25;SELENOS;NQO1;NDUFA6,Colon,Transit amplifying cell
31,logFC,Unfolded Protein Response,-0.23914428110416866,-1.04145747450425,0.3484848484848485,0.5508959338387319,0.991,29/94,21.34%,POP4;DKC1;EXOSC4;RRP9;EXOSC2;VEGFA;SHC1;SLC30A5;DDX10;CKS1B;BANF1;SRPRB;DCTN1;EXOSC1;MTREX;NHP2;CEBPG;LSM1;KIF5B;ATP6V0D1;TARS1;ERO1A;NOP56;NFYB;KHSRP;WIPI1;YIF1A;DNAJA4;SDAD1,Colon,Transit amplifying cell
32,logFC,Wnt-beta Catenin Signaling,0.35959275233212024,1.0194840154163485,0.44098360655737706,0.6259254786727314,1.0,9/20,29.46%,PPARD;RBPJ;SKP2;ADAM17;GNAI1;NUMB;NCOR2;NCSTN;MAML1,Colon,Transit amplifying cell
33,logFC,Coagulation,0.31489402529697985,1.0133021823833872,0.4222222222222222,0.61231076615692,1.0,5/38,6.74%,CFD;PRSS23;SERPINA1;LGMN;CPQ,Colon,Transit amplifying cell
34,logFC,Protein Secretion,0.276170274044661,1.0106553543767296,0.4144271570014144,0.5915689661509059,1.0,18/84,21.73%,SEC24D;SNAP23;STX16;ARFGAP3;STX12;SGMS1;DOP1A;ARFGEF1;STAM;MON2;RAB9A;AP3S1;SEC22B;ARCN1;GLA;AP1G1;DNM1L;DST,Colon,Transit amplifying cell
35,logFC,TGF-beta Signaling,0.30743548382840563,1.003407772449707,0.4416403785488959,0.5826617826617827,1.0,18/43,28.04%,BCAR3;SMAD7;IFNGR2;ARID4B;JUNB;XIAP;SLC20A1;BMPR1A;MAP3K7;SMURF1;TJP1;HIPK2;SMURF2;SKI;PPM1A;SMAD6;NCOR2;HDAC1,Colon,Transit amplifying cell
36,logFC,Glycolysis,-0.2110749312816823,-1.0020218331662993,0.461864406779661,0.6257965328950856,0.997,28/130,17.84%,SLC37A4;SAP30;PGM2;AURKA;DEPDC1;BPNT1;ME1;KIF20A;VEGFA;HMMR;GMPPB;CDK1;CENPA;GMPPA;GOT2;PSMC4;SLC25A10;PKM;TPI1;CLDN3;PHKA2;MET;RPE;ERO1A;ECD;ENO1;ALDH7A1;RARS1,Colon,Transit amplifying cell
37,logFC,Adipogenesis,-0.2056061468906583,-0.9685184308573186,0.527363184079602,0.6711233631977945,0.999,51/147,28.80%,DHCR7;ARAF;CRAT;ME1;COQ3;FAH;DLAT;HADH;PEMT;SLC25A10;SLC25A1;SDHB;MRPL15;TKT;GHITM;GRPEL1;IMMT;CAT;PTCD3;ACAA2;SAMM50;NDUFA5;CYC1;TOB1;QDPR;DLD;PGM1;JAGN1;MGST3;PRDX3;ETFB;UQCRQ;UQCR10;IDH3G;DDT;AIFM1;ECHS1;ACADS;RMDN3;NDUFB7;COQ5;COX8A;PHYH;LPCAT3;ECH1;NDUFS3;SOD1;COX6A1;ATP5PO;CD151;SUCLG1,Colon,Transit amplifying cell
38,logFC,Pperoxisome,-0.22581063972041657,-0.9422445915392248,0.575,0.698001378359752,1.0,20/71,22.58%,CRAT;PEX13;TOP2A;PEX2;PEX11A;FDPS;GSTK1;ECI2;CTBP1;TSPO;CAT;IDE;ALDH1A1;IDH2;PRDX1;CDK7;LONP2;ISOC1;ACAA1;PEX6,Colon,Transit amplifying cell
39,logFC,Interferon Alpha Response,0.2756128783451366,0.9343066273184205,0.5460030165912518,0.7124215271907579,1.0,5/51,4.77%,ISG20;IFITM2;CD74;IRF9;OAS1,Colon,Transit amplifying cell
40,logFC,Cholesterol Homeostasis,0.277533469097662,0.9330367543661268,0.5284671532846715,0.6878644038407352,1.0,9/53,9.96%,ALCAM;TNFRSF12A;SC5D;LGMN;ATF5;PLAUR;PLSCR1;ERRFI1;STX5,Colon,Transit amplifying cell
41,logFC,Angiogenesis,0.38237593371164974,0.9007084580818294,0.5881326352530541,0.7302797866900431,1.0,5/10,31.80%,TNFRSF21;ITGAV;PDGFA;VAV2;PTK2,Colon,Transit amplifying cell
42,logFC,Pancreas Beta Cells,0.37044361765962064,0.88520376364615,0.6371841155234657,0.7358209556011754,1.0,2/11,7.03%,FOXA2;FOXO1,Colon,Transit amplifying cell
43,logFC,Bile Acid Metabolism,0.25488039917694405,0.8733660890818503,0.6577380952380952,0.7330204720125145,1.0,11/51,18.61%,ATXN1;ABCA5;BCAR3;GCLM;AMACR;OPTN;HACL1;NPC1;SLC27A2;PEX7;CROT,Colon,Transit amplifying cell
44,logFC,DNA Repair,-0.1908621118253025,-0.869401066179036,0.7792207792207793,0.832934183321847,1.0,25/123,17.75%,GTF3C5;ARL6IP1;UMPS;CETN2;GMPR2;ELOA;BCAP31;HPRT1;POLE4;POLR2D;TSG101;EIF1B;ERCC8;NME1;POLD1;POLR1D;NT5C;POLR2I;RFC5;DDB1;MPC2;USP11;AAAS;IMPDH2;GTF2H1,Colon,Transit amplifying cell
45,logFC,PI3K/AKT/mTOR  Signaling,0.2326604765815276,0.8531927633201963,0.6965986394557823,0.7476284399361323,1.0,23/78,30.15%,PLCB1;THEM4;NOD1;MKNK1;TBK1;ITPR2;GSK3B;GNGT1;PLA2G12A;MAPK9;PIK3R3;MAP3K7;PPP2R1B;TNFRSF1A;SQSTM1;PTEN;IRAK4;GRB2;GRK2;TIAM1;HRAS;RAF1;MAPK8,Colon,Transit amplifying cell
46,logFC,Xenobiotic Metabolism,-0.17390269530104688,-0.7867944055253058,0.9194915254237288,0.9271820651072282,1.0,17/112,11.70%,HES6;SLC35B1;GSTO1;CYP2J2;EPHX1;MT2A;FAH;REG1A;HPRT1;NDRG2;CBR1;PEMT;PGD;FABP1;CYP2C18;CYP27A1;PTGES3,Colon,Transit amplifying cell
47,logFC,p53 Pathway,0.19995479882222192,0.7790539372427989,0.8714285714285714,0.8554740544814986,1.0,26/132,20.15%,PITPNC1;SESN1;POLH;RAD9A;MXD1;PLK3;MXD4;SP1;PMM1;UPP1;PLXNB2;RB1;PCNA;BTG1;SLC35D1;KIF13B;RNF19B;FOXO3;JUN;ZFP36L1;BLCAP;TPD52L1;H1-2;PDGFA;IRAK1;IP6K2,Colon,Transit amplifying cell
48,logFC,UV Response Up,-0.17210206803328237,-0.7667690948361856,0.9485294117647058,0.9000689179875948,1.0,22/96,21.45%,ATP6V1C1;HYAL2;EPHX1;CDC34;BAK1;STIP1;CLTB;BID;PARP2;GRPEL1;CEBPG;EPCAM;BTG3;GGH;TARS1;DDX21;TGFBRAP1;CYB5B;YKT6;STK25;PSMC3;ACAA1,Colon,Transit amplifying cell
49,logFC,Inflammatory Response,0.15120791196384264,0.5334302631668385,0.9940209267563528,0.9943646097492251,1.0,21/60,33.06%,MXD1;PLAUR;SGMS2;IFNGR2;IRF1;GPC3;LYN;DCBLD2;IL18;P2RX4;RELA;HBEGF;ATP2A2;AHR;RAF1;TAPBP;KLF6;NAMPT;GNAI3;ABI1;GCH1,Colon,Transit amplifying cell
0,logFC,E2F Targets,0.4626997461822154,1.9287364424616176,0.001,0.01404303510758777,0.01,36/92,19.83%,STMN1;PCNA;RAD1;TUBB;MCM5;POP7;PHF5A;CTPS1;SMC1A;EXOSC8;RPA2;SLBP;AK2;BRMS1L;ATAD2;HMGB2;DEK;DDX39A;TMPO;DNMT1;HMGA1;MCM3;NUP107;ILF3;SMC3;NUP153;EZH2;NAP1L1;RFC1;PRPS1;NBN;H2AZ1;MRE11;RPA3;LBR;RAN,Colon,gdT
1,logFC,G2-M Checkpoint,0.38719755293505875,1.6379228752344483,0.0024330900243309003,0.15166477916194793,0.187,26/92,17.18%,STMN1;HMGN2;MCM5;MT2A;SMC1A;RPA2;SS18;CHMP1A;H2AZ2;DDX39A;TMPO;HMGA1;EWSR1;RBM14;MCM3;TLE3;NSD2;ILF3;CUL4A;EZH2;YTHDC1;KATNA1;SMC2;ABL1;KIF20B;H2AZ1,Colon,gdT
2,logFC,Estrogen Response Early,0.4241527838427436,1.509822512683885,0.02702702702702703,0.29771234428086074,0.45,11/43,5.98%,KRT8;AREG;ADD3;ABHD2;DHRS3;TMEM164;ITPK1;LRIG1;RBBP8;NADSYN1;MAST4,Colon,gdT
3,logFC,Allograft Rejection,-0.36145844889099704,-1.4668037115273203,0.01415929203539823,0.6572605192479857,0.597,32/98,25.46%,CD8A;CRTAM;CD8B;PRKCB;CD3D;CD3G;MRPL3;FAS;JAK2;IL27RA;IFNG;MAP4K1;ABI1;HLA-DRA;TPD52;CD2;CCND3;LYN;GPR65;MAP3K7;CTSS;PTPRC;IL18RAP;ETS1;HDAC9;EIF3J;WAS;ITGAL;CCR5;IFNGR1;CD74;EIF5A,Colon,gdT
4,logFC,Angiogenesis,-0.7409148986854789,-1.4551378524006477,0.05642023346303502,0.36094897045658014,0.632,2/5,4.88%,S100A4;ITGAV,Colon,gdT
5,logFC,Hedgehog Signaling,0.6780060333360133,1.4182155980781188,0.12236286919831224,0.39812004530011325,0.657,3/6,12.28%,CDK6;TLE3;ADGRG1,Colon,gdT
6,logFC,p53 Pathway,0.333287298020267,1.3599468147846072,0.04697986577181208,0.46257757644394115,0.783,25/81,20.64%,ZBTB16;DDB2;PCNA;JUN;ANKRA2;MKNK2;POLH;TRIAP1;NDRG1;PTPRE;ZFP36L1;FOXO3;PVT1;TXNIP;DEF6;H1-2;CYFIP2;KIF13B;RHBDF2;CCND2;IP6K2;RAD9A;DCXR;RCHY1;CCNK,Colon,gdT
7,logFC,Myogenesis,0.4098586603253422,1.315166916287263,0.12053571428571429,0.5076557191392979,0.87,10/26,24.20%,ITGB1;KIFC3;GADD45B;LSP1;ACSL1;BHLHE40;SYNGR2;TPM3;RIT1;MYH9,Colon,gdT
8,logFC,IL-2/STAT5 Signaling,0.3185210040886166,1.3046550582178154,0.06585365853658537,0.460009707167125,0.89,17/79,9.23%,GADD45B;DHRS3;PIM1;CD83;HIPK2;SNX14;IL18R1;PLAGL1;LRIG1;NCOA3;MYO1E;PLSCR1;NDRG1;POU2F1;CASP3;FURIN;PLIN2,Colon,gdT
9,logFC,DNA Repair,0.2968017915659155,1.2214457990652134,0.11738148984198646,0.6324631936579842,0.962,21/85,19.66%,SMAD5;DDB2;MPG;PCNA;POLH;RRM2B;POLR2G;RPA2;GTF2A2;POLR2C;GTF2F1;POLR2I;SUPT4H1;ITPA;GTF2H5;SF3A3;RALA;MPC2;POLR2E;HPRT1;RPA3,Colon,gdT
10,logFC,Xenobiotic Metabolism,0.33091514832729835,1.2011990668449506,0.1774580335731415,0.6217943878193029,0.972,19/46,25.36%,FABP1;MT2A;POR;CNDP2;SLC6A6;CAT;ADH5;HACL1;CYFIP2;LPIN2;ATP2A2;MCCC2;DCXR;HPRT1;ECH1;DDT;NINJ1;ETFDH;GSTO1,Colon,gdT
11,logFC,Fatty Acid Metabolism,0.3058640112922728,1.190064511205792,0.1728395061728395,0.5955651189127973,0.979,23/63,24.40%,FABP1;SMS;ECHS1;AUH;UBE2L6;ACSL1;ACSS1;GPD2;SDHD;ACAA2;MIF;IDH3B;NBN;H2AZ1;SUCLG2;DLST;MDH1;PRDX6;ACAT2;ECH1;SDHC;RAP1GDS1;ETFDH,Colon,gdT
12,logFC,KRAS Signaling Dn,0.40678403244517314,1.180967332847854,0.23858921161825727,0.5663173067023577,0.981,3/17,8.03%,ZBTB16;SIDT1;FGGY,Colon,gdT
13,logFC,Complement,0.29673648091864424,1.1769430748786494,0.20238095238095238,0.5305926764816913,0.984,15/75,14.84%,GZMK;FCER1G;PIM1;PLSCR1;FDX1;CASP3;LCP2;PFN1;GZMA;GPD2;PREP;CALM3;RHOG;GNAI2;LGALS3,Colon,gdT
14,logFC,Estrogen Response Late,0.32844125134768315,1.160041484074563,0.22685185185185186,0.5332032407004094,0.989,7/42,7.83%,AREG;ADD3;ABHD2;ITPK1;LLGL2;RBBP8;PTPN6,Colon,gdT
15,logFC,Adipogenesis,-0.2884479008882456,-1.147372616277536,0.23478260869565218,1.0,0.999,32/91,23.97%,STAT5A;ARL4A;BAZ2A;RREB1;APLP2;ACADM;MTCH2;GPAT4;LPCAT3;RNF11;PFKFB3;ATL2;ACLY;SUCLG1;NDUFS3;DHRS7;G3BP2;GPHN;YWHAG;HIBCH;MDH2;MGST3;DLD;PDCD4;PTCD3;DNAJC15;UQCR11;REEP5;TKT;PPP1R15B;PPM1B;IFNGR1,Colon,gdT
16,logFC,PI3K/AKT/mTOR  Signaling,-0.30206801938345523,-1.1383113859809608,0.2332155477031802,1.0,0.999,9/60,9.70%,CXCR4;PRKCB;DDIT3;PIKFYVE;CAMK4;VAV3;GRB2;PIK3R3;RIPK1,Colon,gdT
17,logFC,Pancreas Beta Cells,-0.511936899110395,-1.1038031161015023,0.35645472061657035,1.0,1.0,1/7,1.14%,AKT3,Colon,gdT
18,logFC,Androgen Response,0.2914197461628916,1.0968670359393422,0.273542600896861,0.6623297201100147,0.993,7/53,7.28%,KRT8;STK39;CDK6;ABHD2;SMS;NDRG1;ACSL3,Colon,gdT
19,logFC,UV Response Up,0.2809499129193132,1.0824325096640899,0.3236607142857143,0.6566523216308041,0.997,20/60,26.31%,NFKBIA;AP2S1;NR4A1;CASP3;FURIN;PLCL1;PSMC3;MGAT1;SELENOW;RAB27A;STIP1;BTG3;BSG;CHKA;EIF5;HLA-F;EIF2S3;BID;IL6ST;ARRB2,Colon,gdT
20,logFC,Wnt-beta Catenin Signaling,-0.4150957867089033,-1.0722499187706098,0.3609022556390977,1.0,1.0,3/12,11.41%,TCF7;HDAC2;MAML1,Colon,gdT
21,logFC,UV Response Dn,-0.28862790759325196,-1.0715194336001836,0.2967032967032967,0.9255301189410412,1.0,19/55,26.47%,AKT3;TOGARAM1;PRKCE;NR3C1;ABCC1;LDLR;PIK3R3;SCAF8;WDR37;PDLIM5;ATXN1;ATP2B4;PHF3;ATP2B1;MAP2K5;CDKN1B;SRI;SIPA1L1;CELF2,Colon,gdT
22,logFC,Interferon Gamma Response,-0.2533273012856307,-1.0454292969291612,0.3798165137614679,0.9056893464637422,1.0,11/103,6.16%,ARL4A;XCL1;ARID5B;MX2;HLA-DRB1;PARP14;FAS;TRIM25;JAK2;PTPN2;GPR18,Colon,gdT
